'24150','3','1','1','2','3'
'24150','221','0','1','2','221'
'24150','900050','0','1','2','87'
'24150','900090','0','1','2','65'
'24150','1000420','0','1','2','223'
'24150','1000440','0','1','2','212'
'24150','1300010','0','1','2','32'
'24150','1700020','0','1','2','213'
'24150','2000020','1','1','2','225'
