'24150','1','8','12','0','15','5','1','2038',NULL,'0','0','0',NULL
'24150','2','8','12','8','10','1',NULL,NULL,NULL,'0','0','0',NULL
'24150','8','8','12','2','0','0',NULL,NULL,NULL,'0','0','0',NULL
'24150','9','8','12','0','10','2',NULL,NULL,NULL,'0','0','0',NULL
'24150','10','8','12','34','0','0',NULL,NULL,NULL,'0','0','0',NULL
'24150','11','8','12','2','0','0',NULL,NULL,NULL,'0','0','0',NULL
