'24150','3','1005'
'24150','4','1005'
'24150','5','1002'
'24150','6','1000'
'24150','7','1001'
'24150','8','1003'
'24150','14','1027'
'24150','15','1028'
'24150','16','1027'
'24150','17','1028'
'24150','21','1029'
'24150','22','1030'
'24150','23','1029'
'24150','24','1030'
'24150','28','1031'
'24150','29','1032'
'24150','30','1031'
'24150','31','1032'
'24150','33','1033'
'24150','34','1033'
'24150','51','1004'
'24150','52','1004'
'24150','54','1006'
'24150','55','1009'
'24150','56','1006'
'24150','57','1009'
'24150','59','1008'
'24150','60','1007'
'24150','65','1010'
'24150','66','1010'
'24150','67','1011'
'24150','68','1019'
'24150','69','1013'
'24150','70','1013'
'24150','71','1014'
'24150','77','1017'
'24150','78','1017'
'24150','79','1018'
'24150','80','1018'
'24150','82','1012'
'24150','83','1012'
'24150','86','1015'
'24150','88','1016'
'24150','89','1016'
'24150','91','1019'
'24150','92','1020'
'24150','93','1020'
'24150','98','1021'
'24150','99','1021'
'24150','100','1022'
'24150','101','1022'
'24150','103','1023'
'24150','104','1023'
'24150','105','1024'
'24150','106','1024'
'24150','107','1025'
'24150','108','1025'
'24150','109','1026'
'24150','110','1026'
