'24150','0','0','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','0','1','0','3','4','0','0','0','0','0','0','0','5','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','0','3','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','0','4','0','2','8','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','2','0','0','0','0','0'
'24150','1','0','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','1','1','0','3','4','0','0','0','0','0','0','0','5','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','1','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','1','3','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','1','4','0','0','8','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','2','0','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','2','1','0','3','4','0','0','0','0','0','0','0','5','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','2','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','2','3','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','2','4','0','2','8','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','2','0','0','0','0','0'
'24150','3','0','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','3','1','0','3','4','0','0','0','0','0','0','0','5','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','3','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','3','3','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','3','4','0','2','8','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','2','0','0','0','0','0'
'24150','4','0','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','4','1','0','3','4','0','0','0','0','0','0','0','5','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','4','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','4','3','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','4','4','0','2','8','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','2','0','0','0','0','0'
'24150','5','0','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','5','1','0','3','4','0','0','0','0','0','0','0','5','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','5','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','5','3','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','5','4','0','2','8','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','2','0','0','0','0','0'
'24150','6','0','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','6','1','0','3','4','0','0','0','0','0','0','0','5','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','6','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','6','3','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','6','4','0','2','8','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','2','0','0','0','0','0'
'24150','7','0','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','7','1','0','3','4','0','0','0','0','0','0','0','5','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','7','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','7','3','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0'
'24150','7','4','0','2','8','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','2','2','0','0','0','0','0'
