'24150','1','default','1','1','3000','1000','6000','8','4','6000','10','5','8','3000','4','200','2','1','1','0','1500'
'24150','2','V5UA-as lost=800,rto=80-150,NO traffic','1','1','80','80','150','8','4','6000','2','2','2','250','4','40','1','1','1','0','1500'
'24150','3','V5UA-as lost=600,rto=80-150,NO traffic','1','1','80','80','150','8','4','6000','2','2','2','150','4','40','1','1','1','0','1500'
'24150','4','V5UA-as lost=8s,NO traffic,PSTN','1','1','1000','500','1000','8','4','6000','2','2','2','3000','4','100','1','1','1','0','1500'
'24150','5','V5UA-traffic','1','1','3000','1000','6000','8','4','6000','10','5','8','3000','4','200','2','1','1','0','1500'
'24150','6','Recommended V5UA traffic profile','1','1','80','80','450','8','4','6000','2','2','2','250','4','40','1','1','1','0','1500'
'24150','7','SCTP ost800 rto80-150 NO traffic','1','1','80','80','450','8','4','6000','2','2','2','250','4','40','1','1','1','0','1500'
'24150','8','test_sctp','1','1','500','500','1000','8','4','10000','2','2','3','5000','4','40','1','1','1','0','1500'
