'24150','7','7','1000','0',NULL
'24150','103','7','1000','0',NULL
'24150','104','7','1000','0',NULL
'24150','105','7','1000','0','16'
'24150','106','7','1000','0','16'
'24150','113','7','1000','0',NULL
'24150','114','7','1000','0',NULL
'24150','115','7','1000','0','16'
'24150','116','7','1000','0','16'
'24150','123','7','1000','0',NULL
'24150','124','7','1000','0',NULL
'24150','125','7','1000','0','16'
'24150','126','7','1000','0','16'
'24150','131','7','1000','0',NULL
'24150','132','7','1000','0',NULL
'24150','133','7','1000','0',NULL
'24150','134','7','1000','0',NULL
'24150','135','7','1000','0',NULL
'24150','136','7','1000','0',NULL
'24150','137','7','1000','0',NULL
'24150','138','7','1000','0',NULL
'24150','139','7','1000','0',NULL
'24150','140','7','1000','0',NULL
'24150','141','7','1000','0','16'
'24150','142','7','1000','0','16'
'24150','143','7','1000','0','16'
'24150','144','7','1000','0','16'
'24150','145','7','1000','0','16'
'24150','146','7','1000','0','16'
'24150','147','7','1000','0','16'
'24150','148','7','1000','0','16'
'24150','149','7','1000','0','16'
'24150','150','7','1000','0','16'
'24150','151','7','1000','0',NULL
'24150','152','7','1000','0',NULL
'24150','153','7','1000','0',NULL
'24150','154','7','1000','0',NULL
'24150','155','7','1000','0',NULL
'24150','156','7','1000','0',NULL
'24150','171','7','1000','0','16'
'24150','172','7','1000','0','16'
'24150','173','7','1000','0','16'
'24150','174','7','1000','0','16'
'24150','175','7','1000','0','16'
'24150','176','7','1000','0','16'
