'24150','32','0','1','basic (SL,ZSL line) variant','9','0','8','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0'
'24150','32','0','2','basic (SL,ZSL line) variant','9','0','8','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0'
'24150','32','1','0','SLM, MG line variant','9','0','8','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0'
'24150','32','1','1','SLM, MG line variant','9','0','8','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0'
'24150','32','1','2','SLM, MG line variant','9','0','8','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0'
'24150','33','0','0','basic variant','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0'
'24150','33','0','1','basic variant','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0'
'24150','33','0','2','basic variant','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0'
'24150','34','0','0','basic variant','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0'
'24150','34','0','1','basic variant','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0'
'24150','34','0','2','basic variant','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0'
'24150','35','0','0','variant 0','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0'
'24150','35','0','1','variant 0','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0'
'24150','35','0','2','variant 0','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0'
'24150','35','1','0','variant 1','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0'
'24150','35','1','1','variant 1','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0'
'24150','35','1','2','variant 1','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0'
'24150','35','2','0','variant 2','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0'
'24150','35','2','1','variant 2','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0'
'24150','35','2','2','variant 2','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0'
'24150','37','0','0','variant 0','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0'
'24150','37','0','1','variant 0','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0'
'24150','37','0','2','variant 0','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0'
'24150','37','1','0','variant 1','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0'
'24150','37','1','1','variant 1','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0'
'24150','37','1','2','variant 1','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0'
'24150','37','2','0','variant 2','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0'
'24150','37','2','1','variant 2','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0'
'24150','37','2','2','variant 2','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0'
'24150','38','0','0','basic variant','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0'
'24150','38','0','1','basic variant','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0'
'24150','38','0','2','basic variant','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0'
'24150','39','0','0','basic variant','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0'
'24150','39','0','1','basic variant','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0'
'24150','39','0','2','basic variant','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0'
'24150','40','0','0','basic variant','13','0','5','0','0','0','0','0','0','207','0','0','0','0','0','0','0','0'
'24150','40','0','1','basic variant','5','0','13','0','0','0','0','0','0','207','0','0','0','0','0','0','0','0'
'24150','40','0','2','basic variant','13','0','5','0','0','0','0','0','0','207','0','0','0','0','0','0','0','0'
'24150','40','1','0','variant without SZRL signal','13','0','5','0','0','0','0','0','0','207','0','0','0','0','0','0','0','0'
'24150','40','1','1','variant without SZRL signal','5','0','13','0','0','0','0','0','0','207','0','0','0','0','0','0','0','0'
