'24150','0','0','0','Default'
'24150','0','1','0','From into CgPN and AddCgPN'
'24150','0','2','0','To into CdPN'
'24150','0','3','0','To into CdPN, From into CgPN and AddCgPN'
'24150','0','4','0','ReqLine into CdPN'
'24150','0','5','0','ReqLine into CdPN, From into CgPN and AddCgPN'
'24150','0','6','0','OTC Notification parameter to message'
'24150','0','7','0','Default + Number Portability'
'24150','0','8','1','test'
'24150','1','0','0','Default'
'24150','1','1','0','CgPN into PAI and From'
'24150','1','2','0','AddCdPN into To'
'24150','1','3','0','AddCdPN into To, CgPN into PAI and From'
'24150','1','4','0','OTC Notification message to parameter'
'24150','1','5','0','Default + Number Portability'
