'24150','1','m2ua.smg7.vol','0','1','3','0'
'24150','2','m2ua.smg11.vol','0','1','3','0'
'24150','3','lmtgw.smg7.vol','0','1','3','0'
'24150','4','voip.smg7.vol','0','1','3','0'
'24150','5','voip.smg11.vol','0','1','3','0'
'24150','6','m2ua.smg13.vol','0','1','3','0'
'24150','7','proxy.smg7.vol','0','1','3','0'
'24150','8','lmms.smg7.vol','0','1','1','0'
'24150','9','conf.smg7.vol','0','1','3','0'
'24150','10','conf.smg11.vol','0','1','3','0'
'24150','11','conf.smg13.vol','0','1','3','0'
'24150','12','voip.smg13.vol','0','1','3','0'
'24150','14','m2ua.smg13.vld','0','1','3','0'
'24150','20','iua.smg1.nuks','0','1','3','0'
'24150','24','m2ua.smg1vit','0','1','3','0'
'24150','25','m2ua.smg2vit','0','1','3','0'
'24150','30','iua.smg2.vit','0','1','3','0'
'24150','32','iua.smg1.vit','0','1','3','0'
'24150','39','m2ua.smg1.tarn','0','1','3','0'
'24150','40','m2ua.smg2.tarn','0','1','3','0'
'24150','47','m2ua.smg1.lip','0','1','3','0'
'24150','48','m2ua.smg2.lip','0','1','3','0'
'24150','56','m2ua.smg1.nik','0','1','3','0'
'24150','57','m2ua.smg2.nik','0','1','3','0'
'24150','66','m2ua.smg1.nuks','0','1','3','0'
'24150','67','m2ua.smg2.nuks','0','1','3','0'
'24150','69','m2ua.smg1.bab','0','1','3','0'
'24150','70','m2ua.smg2.bab','0','1','3','0'
'24150','74','m2ua.smg1.mej','0','1','3','0'
'24150','75','m2ua.smg2.mej','0','1','3','0'
'24150','76','iua.smg1.bab','0','1','3','0'
'24150','77','iua.smg2.bab','0','1','3','0'
'24150','78','iua.smg7.vol','0','1','3','0'
'24150','97','m2ua.smg1.voj','0','1','3','0'
'24150','98','m2ua.smg2.voj','0','1','3','0'
'24150','101','m2ua.smg1.sok','0','1','3','0'
'24150','102','m2ua.smg2.sok','0','1','3','0'
'24150','103','voice.smg1.sok','0','1','3','0'
'24150','104','voice.smg2.sok','0','1','3','0'
'24150','105','conf.smg1.sok','0','1','3','0'
'24150','106','conf.smg2.sok','0','1','3','0'
'24150','111','m2ua.smg1.vust','0','1','3','0'
