'24150','0','4','3'
'24150','0','8','3'
'24150','1','2','1'
'24150','1','6','36'
'24150','1','7','56'
'24150','1','10','1'
'24150','2','2','16'
'24150','2','6','33'
'24150','2','7','62'
'24150','2','10','66'
'24150','3','2','17'
'24150','3','6','37'
'24150','3','7','65'
'24150','3','10','67'
'24150','4','2','4'
'24150','4','6','34'
'24150','4','7','63'
'24150','4','10','6'
'24150','5','2','18'
'24150','5','7','57'
'24150','5','10','2'
'24150','6','2','7'
'24150','6','7','58'
'24150','6','10','7'
'24150','7','2','19'
'24150','7','7','59'
'24150','7','10','3'
'24150','8','2','5'
'24150','8','7','64'
'24150','8','10','68'
'24150','9','2','20'
'24150','9','4','2'
'24150','9','7','60'
'24150','9','8','2'
'24150','9','10','69'
'24150','10','2','23'
'24150','10','4','1'
'24150','10','7','61'
'24150','10','8','56'
'24150','10','10','70'
'24150','11','3','4'
'24150','11','4','4'
'24150','11','6','38'
'24150','11','8','63'
'24150','12','4','5'
'24150','12','6','35'
'24150','12','8','64'
'24150','13','4','6'
'24150','13','6','40'
'24150','13','8','6'
'24150','14','3','1'
'24150','14','4','71'
'24150','14','6','39'
'24150','15','3','2'
'24150','15','4','7'
'24150','15','8','58'
'24150','16','4','72'
'24150','17','4','73'
'24150','201','5','19'
'24150','202','5','4'
'24150','203','5','6'
'24150','204','5','29'
'24150','205','5','2'
'24150','206','5','5'
'24150','207','5','42'
'24150','208','5','43'
'24150','209','5','44'
'24150','210','5','45'
'24150','211','5','7'
'24150','212','5','30'
'24150','213','5','31'
'24150','214','5','32'
'24150','224','4','23'
'24150','224','8','61'
'24150','225','4','16'
'24150','225','8','62'
'24150','226','4','18'
'24150','226','8','57'
'24150','227','4','19'
'24150','227','8','59'
'24150','228','4','17'
'24150','228','8','65'
'24150','229','4','20'
'24150','229','8','60'
'24150','240','4','36'
'24150','241','4','33'
'24150','242','4','37'
'24150','243','4','34'
'24150','244','4','38'
'24150','244','8','38'
'24150','245','4','35'
'24150','245','8','35'
'24150','246','4','40'
'24150','246','8','40'
'24150','247','4','39'
'24150','247','8','39'
