'24150','-4','0','0','0',NULL,'0','1'
'24150','-3','0','0','0',NULL,'0','1'
'24150','-2','0','3','1',NULL,'0','1'
'24150','0','0','0','0',NULL,'0','1'
'24150','1','0','3','1',NULL,'180','1'
'24150','29','29','2','1',NULL,'0','1'
'24150','127','0','3','1',NULL,'0','1'
