'24150','0','9','0','CFU','0','2','0','0','0','0'
'24150','1','9','1','CFU','0','0','0','0','0','0'
'24150','2','9','2','CFU','0','0','0','0','0','0'
'24150','3','9','3','CFU','0','2','0','0','0','0'
'24150','4','11','0','CFB','0','2','0','0','0','0'
'24150','5','11','1','CFB','0','0','0','0','0','0'
'24150','6','11','2','CFB','0','0','0','0','0','0'
'24150','7','11','3','CFB','0','2','0','0','0','0'
'24150','8','10','0','CFNR','0','2','0','0','0','0'
'24150','9','10','1','CFNR','0','0','0','0','0','0'
'24150','10','10','2','CFNR','0','0','0','0','0','0'
'24150','11','10','3','CFNR','0','2','0','0','0','0'
'24150','12','5','0','DND','8','0','0','0','0','0'
'24150','13','5','1','DND','8','0','0','0','0','0'
'24150','14','5','2','DND','8','0','0','0','0','0'
'24150','15','8','0','CAMPP','8','0','0','0','0','0'
'24150','16','8','1','CAMPP','8','0','0','0','0','0'
'24150','17','8','2','CAMPP','8','0','0','0','0','0'
'24150','18','21','0','CBSC','4','1','4','0','0','0'
'24150','19','21','1','CBSC','8','1','0','0','0','0'
'24150','20','21','2','CBSC','8','0','0','0','0','0'
'24150','21','14','0','HOTD','0','2','0','0','0','0'
'24150','22','14','1','HOTD','0','0','0','0','0','0'
'24150','23','14','2','HOTD','0','0','0','0','0','0'
'24150','24','14','3','HOTD','0','2','0','0','0','0'
'24150','25','37','0','ACSC','0','3','0','0','0','0'
'24150','26','37','1','ACSC','0','3','0','0','0','0'
'24150','27','37','5','ACSC','0','0','0','0','0','0'
'24150','28','37','2','ACSC','0','3','0','0','0','0'
'24150','29','37','4','ACSC','0','0','0','0','0','0'
'24150','30','27','0','ACSR','0','3','7','0','0','0'
'24150','31','27','1','ACSR','0','3','0','0','0','0'
'24150','32','27','5','ACSR','0','0','0','0','0','0'
'24150','33','27','2','ACSR','0','3','0','0','0','0'
'24150','34','27','4','ACSR','0','0','0','0','0','0'
'24150','35','29','1','CCBS','0','6','0','0','0','0'
'24150','36','29','2','CCBS','0','5','0','0','0','0'
'24150','37','28','0','CFUT','8','0','0','0','0','0'
'24150','38','28','1','CFUT','8','0','0','0','0','0'
'24150','39','28','2','CFUT','0','0','0','0','0','0'
'24150','40','28','3','CFUT','0','2','0','0','0','0'
'24150','41','33','0','CPUP','8','0','0','0','0','0'
'24150','42','33','1','CPUP','8','0','0','0','0','0'
'24150','43','33','2','CPUP','8','0','0','0','0','0'
'24150','44','38','6','KEY','0','1','1','0','0','0'
'24150','45','23','0','CW','8','0','0','0','0','0'
'24150','46','23','1','CW','8','0','0','0','0','0'
'24150','47','23','2','CW','8','0','0','0','0','0'
'24150','48','9','0','FLM','9','2','1','0','0','0'
'24150','49','9','1','FLM','9','2','1','0','0','0'
'24150','50','9','3','FLM','9','2','0','0','0','0'
'24150','51','43','0','ABDS','10','10','2','0','0','0'
'24150','52','43','1','ABDS','10','10','0','0','0','0'
'24150','53','43','2','ABDS','10','0','0','0','0','0'
'24150','54','43','8','ABDS','10','10','0','0','0','0'
'24150','55','43','8','ABDS','10','10','2','0','0','0'
'24150','58','47','0','CFXD','9','2','0','0','0','0'
'24150','59','47','1','CFXD','0','0','0','0','0','0'
'24150','60','47','2','CFXD','0','0','0','0','0','0'
'24150','61','73','0','ACSD','0','3','11','0','0','0'
'24150','62','73','1','ACSD','0','3','11','0','0','0'
'24150','63','73','5','ACSD','0','0','0','0','0','0'
'24150','64','73','2','ACSD','0','3','11','0','0','0'
'24150','65','73','4','ACSD','0','0','0','0','0','0'
'24150','66','50','0','MCE','0','24','0','0','0','0'
'24150','67','50','0','MCE','0','25','0','0','0','0'
'24150','68','50','1','MCE','0','0','0','0','0','0'
'24150','69','50','1','MCE','0','0','0','0','0','0'
'24150','70','62','5','DSS','0','0','0','0','0','0'
'24150','71','53','0','RSUP','8','1','0','0','0','0'
'24150','72','10','0','FNR','9','2','1','0','0','0'
'24150','73','10','1','FNR','9','2','1','0','0','0'
'24150','74','10','3','FNR','9','2','0','0','0','0'
'24150','75','59','0','VMCFU','0','0','0','0','0','0'
'24150','76','60','0','VMCFNR','0','0','0','0','0','0'
'24150','77','61','0','VMCFB','0','0','0','0','0','0'
'24150','78','65','0','SCFU','8','0','0','0','0','0'
'24150','79','65','1','SCFU','8','0','0','0','0','0'
'24150','80','65','2','SCFU','8','0','0','0','0','0'
'24150','81','66','0','SCFNR','8','0','0','0','0','0'
'24150','82','66','1','SCFNR','8','0','0','0','0','0'
'24150','83','66','2','SCFNR','8','0','0','0','0','0'
'24150','84','67','0','SCFB','8','0','0','0','0','0'
'24150','85','67','1','SCFB','8','0','0','0','0','0'
'24150','86','67','2','SCFB','8','0','0','0','0','0'
'24150','87','68','0','SCAR','8','0','0','0','0','0'
'24150','88','68','1','SCAR','8','0','0','0','0','0'
'24150','89','68','2','SCAR','8','0','0','0','0','0'
'24150','90','74','0','NC','0','13','3','12','2','0'
'24150','91','74','1','NC','0','13','3','12','2','0'
'24150','92','74','2','NC','0','13','3','12','2','0'
'24150','93','74','0','NC','0','13','3','19','23','0'
'24150','94','74','0','NC','0','13','3','19','2','0'
'24150','95','74','0','NC','0','13','3','19','2','0'
'24150','96','74','0','NC','0','28','22','19','2','0'
'24150','97','74','0','NC','0','13','3','19','2','0'
'24150','98','74','0','NC','0','28','3','19','23','0'
'24150','99','74','0','NC','0','28','22','19','2','0'
'24150','100','74','1','NC','0','13','3','19','23','0'
'24150','101','74','1','NC','0','13','3','19','2','0'
'24150','102','74','1','NC','0','13','3','19','2','0'
'24150','103','74','1','NC','0','28','22','19','2','0'
'24150','104','74','1','NC','0','13','3','19','2','0'
'24150','105','74','1','NC','0','28','3','19','23','0'
'24150','106','74','1','NC','0','28','22','19','2','0'
'24150','107','74','2','NC','0','13','3','19','23','0'
'24150','108','74','2','NC','0','13','3','19','2','0'
'24150','109','74','2','NC','0','13','3','19','2','0'
'24150','110','74','2','NC','0','28','22','19','2','0'
'24150','111','74','2','NC','0','13','3','19','2','0'
'24150','112','74','2','NC','0','28','3','19','23','0'
'24150','113','74','2','NC','0','28','22','19','2','0'
'24150','114','74','5','NC','0','0','0','0','0','0'
'24150','115','74','4','NC','0','0','0','0','0','0'
'24150','116','48','0','PPS','8','0','0','0','0','0'
'24150','117','48','1','PPS','8','0','0','0','0','0'
'24150','118','48','5','PPS','8','0','0','0','0','0'
'24150','119','48','2','PPS','8','26','0','0','0','0'
'24150','120','48','9','PPS','8','26','0','0','0','0'
'24150','121','77','0','PRNG','0','2','0','0','0','0'
'24150','122','77','1','PRNG','0','0','0','0','0','0'
'24150','123','77','2','PRNG','0','0','0','0','0','0'
'24150','124','77','3','PRNG','0','2','0','0','0','0'
'24150','125','78','0','TW','0','2','0','0','0','0'
'24150','126','78','0','TW','23','0','0','0','0','0'
'24150','127','78','0','TW','15','0','0','0','0','0'
'24150','128','78','1','TW','0','0','0','0','0','0'
'24150','129','78','2','TW','0','0','0','0','0','0'
'24150','130','78','3','TW','0','2','0','0','0','0'
'24150','131','79','0','ACSI','0','0','0','0','0','0'
'24150','132','48','0','PPS','8','27','0','0','0','0'
'24150','134','48','10','PPS','8','26','0','0','0','0'
'24150','135','10','0','CFNR','8','7','0','0','0','0'
'24150','136','82','0','MWI','8','0','0','0','0','0'
'24150','137','82','1','MWI','8','0','0','0','0','0'
'24150','138','82','0','MWI','0','0','0','0','0','0'
'24150','139','82','1','MWI','0','0','0','0','0','0'
'24150','140','81','0','SCO','8','1','0','0','0','0'
'24150','141','81','1','SCO','8','1','0','0','0','0'
'24150','142','81','2','SCO','8','0','0','0','0','0'
'24150','143','89','0','ACR','8','0','0','0','0','0'
'24150','144','89','1','ACR','8','0','0','0','0','0'
'24150','145','89','2','ACR','8','0','0','0','0','0'
'24150','146','90','0','FCR','8','0','0','0','0','0'
'24150','147','90','1','FCR','8','0','0','0','0','0'
'24150','148','90','2','FCR','8','0','0','0','0','0'
'24150','149','16','0','CLIR','8','0','0','0','0','0'
'24150','150','16','1','CLIR','8','0','0','0','0','0'
'24150','151','16','2','CLIR','8','0','0','0','0','0'
'24150','152','92','0','AR','8','0','0','0','0','0'
'24150','153','92','1','AR','8','0','0','0','0','0'
'24150','154','92','2','AR','8','0','0','0','0','0'
'24150','155','96','0','CFNRC','0','2','0','0','0','0'
'24150','156','96','1','CFNRC','0','0','0','0','0','0'
'24150','157','96','2','CFNRC','0','0','0','0','0','0'
'24150','158','96','3','CFNRC','0','2','0','0','0','0'
'24150','159','47','3','CFXD','0','2','0','0','0','0'
'24150','160','98','0','ONS','0','0','0','0','0','0'
'24150','161','98','1','ONS','0','0','0','0','0','0'
'24150','162','98','2','ONS','0','0','0','0','0','0'
'24150','163','82','2','MWI','8','0','0','0','0','0'
'24150','164','82','2','MWI','0','0','0','0','0','0'
'24150','165','99','0','VMCFNRc','0','0','0','0','0','0'
'24150','166','77','6','PRNG','0','0','0','0','0','0'
'24150','167','21','0','CBSCP','0','1','0','0','0','0'
'24150','168','21','1','CBSCP','0','1','0','0','0','0'
'24150','169','21','2','CBSCP','0','0','0','0','0','0'
